103_neos-1211578,0.0410,0.0410,0.0474,0.0410,0.0410,0.0410,0.0410,0.0920,6,0.1
103_neos-1211578,0.0500,0.0500,0.0563,0.0500,0.0500,0.0500,0.0500,0.0500,2,0.1
103_neos-1211578,0.0500,0.0500,0.0563,0.0500,0.0500,0.0500,0.0500,0.0812,0,0.1
103_neos-1211578,0.0500,0.0500,0.0563,0.0500,0.0500,0.0500,0.0500,0.0500,3,0.1
103_neos-1211578,0.0410,0.0410,0.0474,0.0410,0.0410,0.0410,0.0410,0.0793,1,0.1
103_neos-1211578,0.0410,0.0410,0.0474,0.0410,0.0410,0.0410,0.0410,0.0920,5,0.1
103_neos-1211578,0.0320,0.0320,0.0385,0.0320,0.0320,0.0320,0.0320,0.0320,4,0.1
103_neos-1211578,0.0500,0.0500,0.2781,0.0500,0.0500,0.0500,0.0500,0.0875,7,0.1
103_neos-1211578,0.0500,0.0500,0.0563,0.0500,0.0500,0.0500,0.0500,0.0500,2,0.1
103_neos-1211578,0.0500,0.0500,0.0563,0.0500,0.0500,0.0500,0.0500,0.1000,6,0.1
103_neos-1211578,0.0500,0.0500,0.0563,0.0500,0.0500,0.0500,0.0500,0.0500,0,0.1
103_neos-1211578,0.0410,0.0410,0.0474,0.0410,0.0410,0.0410,0.0410,0.0856,3,0.1
103_neos-1211578,0.0410,0.0410,0.0474,0.0410,0.0410,0.0410,0.0410,0.0410,4,0.1
103_neos-1211578,0.0500,0.0500,0.0563,0.0500,0.0500,0.0500,0.0500,0.0875,1,0.1
103_neos-1211578,0.0500,0.0500,0.0563,0.0500,0.0500,0.0500,0.0500,0.1000,5,0.1
103_neos-1211578,0.0500,0.0500,0.0563,0.0500,0.0500,0.0500,0.0500,0.0687,7,0.1
103_neos-1211578,0.0500,0.0500,0.0563,0.0500,0.0500,0.0500,0.0500,0.0687,4,0.1
105_neos-1228986,0.7454,0.7454,0.7495,0.6974,0.7188,0.8610,0.8364,0.7427,4,0.1
105_neos-1228986,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0.1
105_neos-1228986,0.0050,0.0050,0.0119,0.0050,0.0050,0.0050,0.0050,0.0050,5,0.1
105_neos-1228986,0.0500,0.0500,0.0563,0.0500,0.0500,0.0500,0.0500,0.0500,2,0.1
105_neos-1228986,0.0500,0.0500,0.0563,0.0500,0.0500,0.0500,0.0500,0.0500,0,0.1
105_neos-1228986,0.0500,0.0500,0.0563,0.0500,0.0500,0.0500,0.0500,0.0500,7,0.1
105_neos-1228986,0.0320,0.0320,0.0385,0.0320,0.0320,0.0320,0.0320,0.0320,3,0.1
105_neos-1228986,0.0320,0.0320,0.0385,0.0320,0.0320,0.0320,0.0320,0.0320,6,0.1
105_neos-1228986,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4,0.1
105_neos-1228986,0.0410,0.0410,0.0474,0.0410,0.0410,0.0410,0.0410,0.0410,4,0.1
105_neos-1228986,0.0410,0.0410,0.0474,0.0410,0.0410,0.0410,0.0410,0.0410,2,0.1
106_neos-1367061,0.8964,0.7902,0.7211,0.7659,0.7659,0.0047,0.0047,0.7584,6,0.1
107_neos-1440447,0.7255,0.7427,0.7933,0.7538,0.7708,0.8195,0.8172,0.8274,4,0.1
107_neos-1440447,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0.1
107_neos-1440447,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,0.1
107_neos-1440447,0.0500,0.0500,0.0829,0.0500,0.0500,0.0500,0.0500,0.0687,2,0.1
107_neos-1440447,0.0410,0.0410,0.0474,0.0410,0.0410,0.0410,0.0410,0.0729,0,0.1
107_neos-1440447,0.0000,0.0000,0.0030,0.0000,0.0000,0.0000,0.0000,0.0100,7,0.1
107_neos-1440447,0.0500,0.0500,0.0563,0.0500,0.0500,0.0500,0.0500,0.0625,3,0.1
108_neos-1445743,0.8670,0.8610,0.8795,0.8861,0.7628,0.8929,0.8964,0.8861,0,0.1
108_neos-1445743,0.3289,0.3289,0.4190,0.3289,0.3469,0.0228,0.1669,0.3649,3,0.1
109_neos-1445755,0.8581,0.8861,0.8763,0.8795,0.8763,0.8929,0.8964,0.8828,1,0.1
109_neos-1445755,0.0000,0.0000,0.3470,0.0000,0.0000,0.0000,0.0000,0.0000,2,0.1
109_neos-1445755,0.0000,0.0000,0.3110,0.0000,0.0000,0.0000,0.0000,0.0000,3,0.1
110_neos-1445765,0.8828,0.8861,0.8861,0.7582,0.7612,0.8929,0.8964,0.8763,3,0.1
111_neos-1460265,0.0046,0.0046,0.0051,0.0046,0.0046,0.0046,0.0046,0.0046,2,0.1
113_neos-1597104,0.7883,0.8041,0.7167,0.7828,0.7537,0.7658,0.8964,0.7104,4,0.1
114_neos-430149,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7495,7,0.1
114_neos-430149,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.1
114_neos-430149,0.0500,0.0500,0.0556,0.0500,0.0500,0.0500,0.0500,0.0500,2,0.1
114_neos-430149,0.0500,0.0500,0.0556,0.0500,0.0500,0.0500,0.0500,0.0056,4,0.1
114_neos-430149,0.0500,0.0500,0.0556,0.0500,0.0500,0.0500,0.0500,0.0111,1,0.1
114_neos-430149,0.0320,0.0724,0.0378,0.0320,0.0320,0.0320,0.0320,0.0320,3,0.1
114_neos-430149,0.0500,0.0667,0.0556,0.0500,0.0500,0.0500,0.0500,0.0056,5,0.1
114_neos-430149,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6,0.1
114_neos-430149,0.0500,0.0500,0.0556,0.0500,0.0500,0.0500,0.0500,0.0111,7,0.1
114_neos-430149,0.0500,0.0056,0.0556,0.0500,0.0500,0.0500,0.0500,0.0500,7,0.1
114_neos-430149,0.0500,0.0500,0.0556,0.0500,0.0500,0.0500,0.0500,0.0500,2,0.1
114_neos-430149,0.0320,0.0320,0.0378,0.0320,0.0320,0.0320,0.0320,0.0000,4,0.1
114_neos-430149,0.0230,0.0230,0.0289,0.0230,0.0230,0.0230,0.0230,0.0000,5,0.1
114_neos-430149,0.0500,0.0500,0.0556,0.0500,0.0500,0.0500,0.0500,0.0500,1,0.1
115_neos-480878,0.7533,0.7843,0.8553,0.8494,0.7655,0.0024,0.8964,0.6952,7,0.1
115_neos-480878,0.0000,0.7308,0.0000,0.7238,0.0000,0.0000,0.0000,0.7070,2,0.1
115_neos-480878,0.0476,0.0476,0.0503,0.0476,0.0476,0.0476,0.0476,0.0476,3,0.1
115_neos-480878,0.0476,0.0476,0.0503,0.0476,0.0476,0.0476,0.0476,0.0476,1,0.1
115_neos-480878,0.0476,0.0476,0.0503,0.0476,0.0476,0.0476,0.0476,0.0476,4,0.1
115_neos-480878,0.0476,0.0476,0.0503,0.0476,0.0476,0.0476,0.0476,0.0476,6,0.1
115_neos-480878,0.0476,0.0476,0.0503,0.0476,0.0476,0.0476,0.0476,0.0476,5,0.1
115_neos-480878,0.0386,0.0386,0.0413,0.0386,0.0386,0.0386,0.0386,0.0386,0,0.1
116_neos-494568,0.8416,0.8524,0.7401,0.8001,0.8469,0.7847,0.7922,0.7708,4,0.1
118_neos-504674,0.0000,0.8640,0.7461,0.7660,0.7469,0.8339,0.8964,0.7628,4,0.1
118_neos-504674,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,0.1
118_neos-504674,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,0.1
118_neos-504674,0.0500,0.0500,0.0533,0.0500,0.0500,0.0500,0.0500,0.0500,6,0.1
118_neos-504674,0.0320,0.0320,0.0355,0.0320,0.0320,0.0320,0.0320,0.0320,3,0.1
118_neos-504674,0.0500,0.0500,0.0533,0.0500,0.0500,0.0500,0.0500,0.0500,7,0.1
118_neos-504674,0.0230,0.0230,0.0265,0.0230,0.0230,0.0230,0.0230,0.0230,1,0.1
119_neos-504815,0.7799,0.7799,0.8091,0.7660,0.7582,0.7597,0.8964,0.7539,7,0.1
119_neos-504815,0.0000,0.0000,0.0000,0.0000,0.0000,0.8964,0.7375,0.8084,6,0.1
119_neos-504815,0.0500,0.0500,0.0542,0.0500,0.0500,0.0500,0.0500,0.0250,5,0.1
120_neos-506422,0.7949,0.7949,0.7507,0.7639,0.7655,0.8964,0.8964,0.7768,7,0.1
120_neos-506422,0.0000,0.0000,0.7479,0.7005,0.0000,0.0000,0.0000,0.7151,6,0.1
120_neos-506422,0.0476,0.0476,0.0556,0.0476,0.0476,0.0476,0.0476,0.7629,4,0.1
121_neos-512201,0.0000,0.7237,0.8795,0.7770,0.7788,0.8214,0.8964,0.7561,0,0.1
121_neos-512201,0.0000,0.7129,0.0000,0.7119,0.7040,0.8894,0.0000,0.6541,1,0.1
121_neos-512201,0.7226,0.0000,0.7339,0.7119,0.0000,0.8894,0.0000,0.6659,2,0.1
121_neos-512201,0.0470,0.0470,0.0503,0.0470,0.0470,0.0470,0.0470,0.0067,7,0.1
121_neos-512201,0.0107,0.0144,0.0144,0.0107,0.0107,0.0107,0.0107,0.0107,3,0.1
123_neos-538867,0.8171,0.7846,0.7866,0.8552,0.7265,0.8731,0.8964,0.7724,5,0.1
123_neos-538867,0.6638,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6741,1,0.1
123_neos-538867,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,0.1
123_neos-538867,0.0495,0.0495,0.0503,0.0495,0.0495,0.0495,0.0495,0.0495,3,0.1
123_neos-538867,0.0495,0.0495,0.0503,0.0495,0.0495,0.0495,0.0495,0.0495,7,0.1
123_neos-538867,0.0495,0.0495,0.0503,0.0495,0.0495,0.0495,0.0495,0.0495,4,0.1
123_neos-538867,0.0495,0.0495,0.0503,0.0495,0.0495,0.0495,0.0495,0.0495,6,0.1
123_neos-538867,0.0495,0.0495,0.0503,0.0495,0.0495,0.0495,0.0495,0.0495,0,0.1
123_neos-538867,0.0495,0.0495,0.0503,0.0495,0.0495,0.0495,0.0495,0.0495,5,0.1
123_neos-538867,0.0495,0.0495,0.0503,0.0495,0.0495,0.0495,0.0495,0.0495,5,0.1
123_neos-538867,0.0135,0.0135,0.0143,0.0135,0.0135,0.0135,0.0135,0.0135,3,0.1
123_neos-538867,0.0495,0.0495,0.0503,0.0495,0.0495,0.0495,0.0495,0.0495,7,0.1
123_neos-538867,0.0495,0.0495,0.0503,0.0495,0.0495,0.0495,0.0495,0.0495,4,0.1
123_neos-538867,0.0405,0.0405,0.0413,0.0405,0.0405,0.0405,0.0405,0.0405,0,0.1
123_neos-538867,0.0405,0.0405,0.0413,0.0405,0.0405,0.0405,0.0405,0.0405,6,0.1
124_neos-538916,0.8639,0.8552,0.7482,0.8390,0.8581,0.7659,0.8964,0.8339,0,0.1
124_neos-538916,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4,0.1
124_neos-538916,0.0000,0.0000,0.1853,0.0000,0.0000,0.0000,0.0000,0.0000,5,0.1
124_neos-538916,0.0407,0.0407,0.0414,0.0407,0.0407,0.0407,0.0407,0.0407,2,0.1
124_neos-538916,0.0497,0.0497,0.0504,0.0497,0.0497,0.0497,0.0497,0.0497,7,0.1
124_neos-538916,0.0497,0.0497,0.0504,0.0497,0.0497,0.0497,0.0497,0.0497,6,0.1
124_neos-538916,0.0317,0.0317,0.2123,0.0317,0.0317,0.0317,0.0317,0.0317,1,0.1
124_neos-538916,0.0317,0.0317,0.0324,0.0317,0.0317,0.0317,0.0317,0.0317,3,0.1
126_neos-555694,0.8172,0.7597,0.8314,0.8127,0.4910,0.8149,0.8289,0.8042,4,0.1
127_neos-555771,0.7941,0.8442,0.8242,0.7199,0.7922,0.0050,0.0050,0.7692,4,0.1
129_neos-570431,0.7220,0.7581,0.0056,0.7198,0.0044,0.7643,0.7741,0.0044,2,0.1
129_neos-570431,0.0000,0.0000,0.0000,0.0000,0.3108,0.7312,0.0000,0.0000,7,0.1
129_neos-570431,0.3829,0.0000,0.0000,0.0000,0.0000,0.7566,0.0000,0.0000,1,0.1
12_neos-1413153,0.4910,0.4910,0.4910,0.4910,0.4910,0.4910,0.4910,0.4910,2,0.1
130_neos-584851,0.0043,0.7658,0.7127,0.7312,0.5000,0.8639,0.8469,0.7551,7,0.1
131_neos-585192,0.8314,0.8700,0.7660,0.7659,0.7523,0.0046,0.0046,0.7591,0,0.1
132_neos-595925,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0.1
132_neos-595925,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,0.1
133_neos-611838,0.7931,0.7931,0.8123,0.7641,0.8468,0.7657,0.0037,0.7689,4,0.1
133_neos-611838,0.8337,0.7939,0.8080,0.7827,0.8337,0.7241,0.8964,0.7788,7,0.1
133_neos-611838,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,0.1
134_neos-612125,0.8549,0.8549,0.7526,0.7621,0.7515,0.7637,0.0000,0.7621,0,0.1
135_neos-612143,0.7609,0.7609,0.7943,0.7637,0.8023,0.7637,0.8963,0.8250,1,0.1
135_neos-612143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3,0.1
135_neos-612143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0159,6,0.1
136_neos-612162,0.7632,0.7632,0.7716,0.7692,0.8552,0.7660,0.8964,0.8042,1,0.1
136_neos-612162,0.8339,0.8442,0.7733,0.7363,0.8042,0.7375,0.8964,0.7618,2,0.1
136_neos-612162,0.8524,0.7495,0.8482,0.7538,0.8640,0.7553,0.8964,0.7660,7,0.1
137_neos-775946,0.6974,0.0048,0.7047,0.7028,0.7177,0.0048,0.0048,0.0048,4,0.1
13_neos-1415183,0.8640,0.8763,0.8964,0.8763,0.8610,0.8929,0.8964,0.8610,1,0.1
140_neos-787933,0.4910,0.4910,0.4910,0.4910,0.4910,0.8964,0.8964,0.4910,1,0.1
141_neos-801834,0.7903,0.7847,0.8895,0.8390,0.7865,0.8469,0.8964,0.7759,5,0.1
141_neos-801834,0.0000,0.0000,0.4910,0.0000,0.4910,0.0000,0.0000,0.0000,6,0.1
141_neos-801834,0.0000,0.0000,0.4910,0.0000,0.0000,0.0000,0.0000,0.0000,1,0.1
142_neos-803219,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0018,6,0.1
142_neos-803219,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4,0.1
142_neos-803219,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,0.1
142_neos-803219,0.0320,0.0320,0.0407,0.0320,0.0320,0.0320,0.0320,0.0840,7,0.1
142_neos-803219,0.0410,0.0410,0.0495,0.0410,0.0410,0.0410,0.0410,0.0410,3,0.1
142_neos-803219,0.0500,0.0500,0.0583,0.0500,0.0500,0.0500,0.0500,0.0500,2,0.1
142_neos-803219,0.0500,0.0500,0.0583,0.7210,0.0500,0.0500,0.0500,0.0500,0,0.1
142_neos-803219,0.0410,0.0410,0.0495,0.0410,0.0410,0.0410,0.0410,0.0835,1,0.1
142_neos-803219,0.0320,0.0320,0.0407,0.0320,0.0320,0.0320,0.0320,0.0320,7,0.1
142_neos-803219,0.0230,0.0230,0.0318,0.0230,0.0230,0.0230,0.0230,0.0230,2,0.1
142_neos-803219,0.0500,0.0500,0.0583,0.0500,0.0500,0.0500,0.0500,0.0500,0,0.1
142_neos-803219,0.0410,0.0410,0.0495,0.0410,0.0410,0.0410,0.0410,0.0835,3,0.1
142_neos-803219,0.0500,0.0500,0.0583,0.0500,0.0500,0.0500,0.0500,0.0500,1,0.1
143_neos-803220,0.7290,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,0.1
143_neos-803220,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6,0.1
143_neos-803220,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6676,7,0.1
143_neos-803220,0.0500,0.0500,0.0583,0.7313,0.0500,0.0500,0.0500,0.0500,1,0.1
143_neos-803220,0.0500,0.0500,0.0583,0.0500,0.0500,0.0500,0.0500,0.0500,2,0.1
143_neos-803220,0.0500,0.0500,0.0583,0.0500,0.0500,0.0500,0.0500,0.0917,0,0.1
143_neos-803220,0.0500,0.0500,0.0583,0.0500,0.0500,0.0500,0.0500,0.0500,3,0.1
143_neos-803220,0.0500,0.0500,0.0583,0.0500,0.0500,0.0500,0.0500,0.0500,4,0.1
143_neos-803220,0.0500,0.0500,0.0583,0.0500,0.0500,0.0500,0.0500,0.0500,7,0.1
143_neos-803220,0.0410,0.0410,0.0495,0.0410,0.0410,0.0410,0.0410,0.0410,7,0.1
143_neos-803220,0.0410,0.0410,0.0495,0.0410,0.0410,0.0410,0.0410,0.0410,2,0.1
143_neos-803220,0.0500,0.0500,0.0583,0.0500,0.0500,0.0500,0.0500,0.0500,4,0.1
143_neos-803220,0.0410,0.0410,0.0495,0.0410,0.0410,0.0410,0.0410,0.0410,1,0.1
143_neos-803220,0.0410,0.0410,0.0495,0.0410,0.0410,0.0410,0.0410,0.0920,0,0.1
143_neos-803220,0.0500,0.0500,0.0583,0.0500,0.0500,0.0500,0.0500,0.0500,3,0.1
143_neos-803220,0.0500,0.0500,0.0583,0.0500,0.0500,0.0500,0.0500,0.0500,5,0.1
143_neos-803220,0.0500,0.0500,0.0583,0.0500,0.0500,0.0500,0.0500,0.1000,6,0.1
143_neos-803220,0.0500,0.0500,0.0583,0.0500,0.0500,0.0500,0.0500,0.0500,7,0.1
143_neos-803220,0.0500,0.0500,0.0583,0.0500,0.0500,0.0500,0.0500,0.0500,2,0.1
143_neos-803220,0.0410,0.0410,0.0495,0.0410,0.0410,0.0410,0.0410,0.0410,4,0.1
143_neos-803220,0.0500,0.0500,0.0583,0.0500,0.0500,0.0500,0.0500,0.0500,3,0.1
143_neos-803220,0.0500,0.0500,0.0583,0.0500,0.0500,0.0500,0.0500,0.0500,0,0.1
143_neos-803220,0.0410,0.0410,0.0495,0.0410,0.0410,0.0410,0.0410,0.0410,1,0.1
143_neos-803220,0.0500,0.0500,0.0583,0.0500,0.0500,0.0500,0.0500,0.0500,7,0.1
143_neos-803220,0.0500,0.0500,0.0583,0.0500,0.0500,0.0500,0.0500,0.0500,6,0.1
143_neos-803220,0.0500,0.0500,0.0583,0.0500,0.0500,0.0500,0.0500,0.0500,5,0.1
143_neos-803220,0.0500,0.0500,0.0583,0.0500,0.0500,0.0500,0.0500,0.0500,7,0.1
143_neos-803220,0.0500,0.0500,0.0583,0.0500,0.0500,0.0500,0.0500,0.0500,2,0.1
143_neos-803220,0.0500,0.0500,0.0583,0.0500,0.0500,0.0500,0.0500,0.0500,3,0.1
143_neos-803220,0.0500,0.0500,0.0583,0.0500,0.0500,0.0500,0.0500,0.0500,0,0.1
144_neos-806323,0.7776,0.7350,0.7594,0.0000,0.0000,0.0000,0.0000,0.7278,2,0.1
144_neos-806323,0.6652,0.7001,0.7290,0.0000,0.0000,0.0000,0.7676,0.7301,7,0.1
144_neos-806323,0.7177,0.0000,0.0000,0.7301,0.7278,0.0000,0.0000,0.0000,6,0.1
144_neos-806323,0.0140,0.0140,0.0200,0.0140,0.0140,0.0140,0.0140,0.0140,4,0.1
144_neos-806323,0.0500,0.0500,0.0556,0.0500,0.0500,0.0500,0.0500,0.0500,5,0.1
145_neos-807639,0.7290,0.7326,0.7550,0.7255,0.8364,0.8150,0.7865,0.7232,5,0.1
146_neos-807705,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4,0.1
146_neos-807705,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,0.1
146_neos-807705,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.1
146_neos-807705,0.0009,0.0009,0.0111,0.0009,0.0009,0.0009,0.0009,0.0000,7,0.1
147_neos-810326,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7019,2,0.1
147_neos-810326,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8964,0.0000,6,0.1
147_neos-810326,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6821,3,0.1
147_neos-810326,0.0000,0.7326,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4,0.1
14_neos-1420205,0.8964,0.8763,0.8526,0.7495,0.5000,0.8442,0.8469,0.7951,4,0.1
14_neos-1420205,0.4910,0.1578,0.3297,0.0000,0.5000,0.0000,0.0000,0.0000,6,0.1
14_neos-1420205,0.5000,0.3289,0.0000,0.0000,0.3559,0.0000,0.0000,0.0000,5,0.1
14_neos-1420205,0.5000,0.3829,0.0519,0.0498,0.2929,0.0498,0.0498,0.0498,1,0.1
14_neos-1420205,0.5000,0.3919,0.4014,0.0498,0.2839,0.0498,0.0498,0.0498,3,0.1
153_neos-912015,0.5000,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.5000,5,0.1
153_neos-912015,0.5000,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.5000,0,0.1
153_neos-912015,0.5000,0.5000,0.5000,0.5000,0.5000,0.0000,0.8389,0.5000,4,0.1
153_neos-912015,0.5000,0.5000,0.5000,0.5000,0.5000,0.7387,0.0000,0.5000,1,0.1
154_neos-916173,0.6858,0.7289,0.0000,0.7277,0.0000,0.7941,0.8964,0.7289,2,0.1
154_neos-916173,0.0000,0.0000,0.0000,0.0000,0.0000,0.6127,0.0000,0.6890,6,0.1
154_neos-916173,0.6992,0.0000,0.6994,0.0000,0.6798,0.0000,0.0000,0.0000,7,0.1
154_neos-916173,0.7659,0.7659,0.0059,0.7085,0.7523,0.0048,0.0048,0.0048,0,0.1
154_neos-916173,0.0408,0.0408,0.0418,0.0408,0.0408,0.0408,0.0408,0.0408,3,0.1
154_neos-916173,0.7675,0.0138,0.0148,0.0138,0.0138,0.0138,0.8964,0.0138,5,0.1
154_neos-916173,0.0498,0.0498,0.0508,0.0498,0.0498,0.0498,0.0498,0.0498,1,0.1
154_neos-916173,0.0408,0.0408,0.0418,0.0408,0.0408,0.0408,0.0408,0.7708,4,0.1
154_neos-916173,0.0408,0.0408,0.0418,0.0408,0.0408,0.0408,0.0408,0.0408,0,0.1
154_neos-916173,0.0408,0.0408,0.0418,0.0408,0.0408,0.0408,0.0408,0.0408,0,0.1
154_neos-916173,0.0408,0.0408,0.0418,0.0408,0.0408,0.0408,0.0408,0.0408,1,0.1
154_neos-916173,0.0498,0.0498,0.0508,0.0498,0.0498,0.0498,0.0498,0.0498,3,0.1
154_neos-916173,0.0498,0.0498,0.0508,0.0498,0.0498,0.0498,0.0498,0.0498,4,0.1
155_neos-932721,0.8524,0.8497,0.7255,0.7903,0.8364,0.8265,0.8390,0.8670,7,0.1
159_neos-955215,0.0050,0.8700,0.7169,0.7375,0.7057,0.0050,0.0050,0.0050,2,0.1
159_neos-955215,0.0000,0.0000,0.7340,0.7115,0.7290,0.0000,0.0000,0.7156,6,0.1
159_neos-955215,0.7146,0.7567,0.0508,0.0500,0.7597,0.0500,0.0500,0.7177,4,0.1
